ID1,timepoint,time,datetime,well,sample,OD750
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,L05,Sample X269,0.155
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,L06,Sample X270,0.154
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,L07,Sample X271,0.165
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,L08,Sample X272,0.135
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,L09,Sample X273,0.148
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,L10,Sample X274,0.141
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,L11,Sample X275,0.221
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,L12,Sample X276,0.166
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,L13,Sample X277,0.153
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,L14,Sample X278,0.142
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,L15,Sample X279,0.149
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,L16,Sample X280,0.172
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,L17,Sample X281,0.144
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,L18,Sample X282,0.151
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,L19,Sample X283,0.149
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,L20,Sample X284,0.159
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,L21,Sample X285,0.149
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,L22,Sample X286,0.151
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,L23,Sample X287,0.125
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,L24,Sample X288,0.035
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M01,Sample X289,0.040
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M02,Sample X290,0.129
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M03,Sample X291,0.120
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M04,Sample X292,0.131
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M05,Sample X293,0.133
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M06,Sample X294,0.125
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M07,Sample X295,0.128
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M08,Sample X296,0.131
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M09,Sample X297,0.121
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M10,Sample X298,0.117
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M11,Sample X299,0.129
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M12,Sample X300,0.142
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M13,Sample X301,0.125
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M14,Sample X302,0.130
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M15,Sample X303,0.159
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M16,Sample X304,0.139
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M17,Sample X305,0.143
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M18,Sample X306,0.144
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M19,Sample X307,0.138
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M20,Sample X308,0.136
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M21,Sample X309,0.137
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M22,Sample X310,0.143
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M23,Sample X311,0.132
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,M24,Sample X312,0.039
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N01,Sample X313,0.041
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N02,Sample X314,0.131
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N03,Sample X315,0.137
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N04,Sample X316,0.143
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N05,Sample X317,0.145
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N06,Sample X318,0.139
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N07,Sample X319,0.154
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N08,Sample X320,0.118
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N09,Sample X321,0.134
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N10,Sample X322,0.133
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N11,Sample X323,0.143
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N12,Sample X324,0.137
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N13,Sample X325,0.134
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N14,Sample X326,0.145
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N15,Sample X327,0.150
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N16,Sample X328,0.166
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N17,Sample X329,0.140
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N18,Sample X330,0.148
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N19,Sample X331,0.159
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N20,Sample X332,0.134
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N21,Sample X333,0.143
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N22,Sample X334,0.142
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N23,Sample X335,0.133
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,N24,Sample X336,0.037
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O01,Sample X337,0.041
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O02,Sample X338,0.140
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O03,Sample X339,0.128
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O04,Sample X340,0.119
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O05,Sample X341,0.126
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O06,Sample X342,0.125
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O07,Sample X343,0.132
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O08,Sample X344,0.137
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O09,Sample X345,0.143
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O10,Sample X346,0.128
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O11,Sample X347,0.139
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O12,Sample X348,0.125
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O13,Sample X349,0.128
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O14,Sample X350,0.138
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O15,Sample X351,0.132
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O16,Sample X352,0.146
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O17,Sample X353,0.141
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O18,Sample X354,0.139
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O19,Sample X355,0.136
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O20,Sample X356,0.134
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O21,Sample X357,0.131
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O22,Sample X358,0.146
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O23,Sample X359,0.138
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,O24,Sample X360,0.046
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P01,Sample X361,0.043
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P02,Sample X362,0.136
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P03,Sample X363,0.139
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P04,Sample X364,0.136
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P05,Sample X365,0.137
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P06,Sample X366,0.130
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P07,Sample X367,0.133
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P08,Sample X368,0.129
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P09,Sample X369,0.134
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P10,Sample X370,0.142
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P11,Sample X371,0.139
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P12,Sample X372,0.145
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P13,Sample X373,0.137
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P14,Sample X374,0.129
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P15,Sample X375,0.142
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P16,Sample X376,0.141
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P17,Sample X377,0.145
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P18,Sample X378,0.148
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P19,Sample X379,0.149
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P20,Sample X380,0.139
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P21,Sample X381,0.132
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P22,Sample X382,0.139
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P23,Sample X383,0.137
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30,P24,Sample X384,0.050
cytomatIncubator518,T0,2022-08-03 17-01-30,2022-08-03 17:01:30
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A01,Sample X1,0.042
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A02,Sample X2,0.139
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A03,Sample X3,0.114
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A04,Sample X4,0.119
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A05,Sample X5,0.125
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A06,Sample X6,0.121
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A07,Sample X7,0.120
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A08,Sample X8,0.124
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A09,Sample X9,0.125
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A10,Sample X10,0.115
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A11,Sample X11,0.127
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A12,Sample X12,0.125
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A13,Sample X13,0.121
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A14,Sample X14,0.123
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A15,Sample X15,0.126
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A16,Sample X16,0.127
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A17,Sample X17,0.124
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A18,Sample X18,0.156
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A19,Sample X19,0.118
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A20,Sample X20,0.121
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A21,Sample X21,0.127
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A22,Sample X22,0.148
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A23,Sample X23,0.146
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,A24,Sample X24,0.040
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B01,Sample X25,0.043
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B02,Sample X26,0.129
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B03,Sample X27,0.137
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B04,Sample X28,0.127
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B05,Sample X29,0.125
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B06,Sample X30,0.122
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B07,Sample X31,0.134
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B08,Sample X32,0.133
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B09,Sample X33,0.130
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B10,Sample X34,0.128
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B11,Sample X35,0.133
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B12,Sample X36,0.137
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B13,Sample X37,0.132
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B14,Sample X38,0.122
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B15,Sample X39,0.132
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B16,Sample X40,0.130
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B17,Sample X41,0.128
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B18,Sample X42,0.128
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B19,Sample X43,0.128
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B20,Sample X44,0.119
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B21,Sample X45,0.114
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B22,Sample X46,0.122
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B23,Sample X47,0.116
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,B24,Sample X48,0.029
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C01,Sample X49,0.041
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C02,Sample X50,0.135
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C03,Sample X51,0.112
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C04,Sample X52,0.115
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C05,Sample X53,0.119
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C06,Sample X54,0.117
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C07,Sample X55,0.120
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C08,Sample X56,0.116
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C09,Sample X57,0.117
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C10,Sample X58,0.125
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C11,Sample X59,0.116
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C12,Sample X60,0.115
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C13,Sample X61,0.120
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C14,Sample X62,0.118
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C15,Sample X63,0.127
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C16,Sample X64,0.121
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C17,Sample X65,0.122
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C18,Sample X66,0.117
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C19,Sample X67,0.126
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C20,Sample X68,0.117
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C21,Sample X69,0.119
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C22,Sample X70,0.114
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C23,Sample X71,0.120
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,C24,Sample X72,0.034
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D01,Sample X73,0.039
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D02,Sample X74,0.131
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D03,Sample X75,0.123
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D04,Sample X76,0.119
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D05,Sample X77,0.118
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D06,Sample X78,0.125
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D07,Sample X79,0.124
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D08,Sample X80,0.126
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D09,Sample X81,0.128
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D10,Sample X82,0.129
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D11,Sample X83,0.120
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D12,Sample X84,0.134
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D13,Sample X85,0.122
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D14,Sample X86,0.126
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D15,Sample X87,0.123
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D16,Sample X88,0.122
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D17,Sample X89,0.134
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D18,Sample X90,0.119
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D19,Sample X91,0.112
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D20,Sample X92,0.119
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D21,Sample X93,0.123
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D22,Sample X94,0.136
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D23,Sample X95,0.114
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,D24,Sample X96,0.030
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E01,Sample X97,0.040
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E02,Sample X98,0.123
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E03,Sample X99,0.124
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E04,Sample X100,0.114
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E05,Sample X101,0.123
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E06,Sample X102,0.108
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E07,Sample X103,0.122
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E08,Sample X104,0.117
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E09,Sample X105,0.113
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E10,Sample X106,0.111
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E11,Sample X107,0.102
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E12,Sample X108,0.109
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E13,Sample X109,0.109
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E14,Sample X110,0.110
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E15,Sample X111,0.105
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E16,Sample X112,0.110
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E17,Sample X113,0.105
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E18,Sample X114,0.102
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E19,Sample X115,0.107
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E20,Sample X116,0.112
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E21,Sample X117,0.105
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E22,Sample X118,0.124
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E23,Sample X119,0.156
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,E24,Sample X120,0.057
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,F01,Sample X121,0.042
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,F02,Sample X122,0.128
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,F03,Sample X123,0.123
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,F04,Sample X124,0.121
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,F05,Sample X125,0.126
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,F06,Sample X126,0.130
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,F07,Sample X127,0.125
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,F08,Sample X128,0.126
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,F09,Sample X129,0.126
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,F10,Sample X130,0.129
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,F11,Sample X131,0.127
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,F12,Sample X132,0.125
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,F13,Sample X133,0.128
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,F14,Sample X134,0.122
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,F15,Sample X135,0.121
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,F16,Sample X136,0.128
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,F17,Sample X137,0.121
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,F18,Sample X138,0.122
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,F19,Sample X139,0.126
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,F20,Sample X140,0.131
cytomatIncubator518,T1,2022-08-04 16-51-12,2022-08-04 16:51:12,F21,Sample X141,0.115
