measurement_ID,plate_ID,timepoint,wavelength,well,value_ID,well_type,Compound,Concentration,OD
gradient_444,gradient,T0,444,M17,gradient_444.M17,Experimental,Bicuculline (+),1.66666666666667,0.3316
gradient_444,gradient,T0,444,M18,gradient_444.M18,Control,DMSO,5,0.3353
gradient_444,gradient,T0,444,M19,gradient_444.M19,Control,DMSO,5,0.3561
gradient_444,gradient,T0,444,M20,gradient_444.M20,Control,DMSO,5,0.3255
gradient_444,gradient,T0,444,M21,gradient_444.M21,Experimental,THIMEROSAL,1.66666666666667,0.3388
gradient_444,gradient,T0,444,M22,gradient_444.M22,Experimental,Remerine HCl,6.66666666666667,0.3596
gradient_444,gradient,T0,444,M23,gradient_444.M23,Control,DMSO,5,0.3386
gradient_444,gradient,T0,444,M24,gradient_444.M24,NA,NA,NA,0.3436
gradient_444,gradient,T0,444,N01,gradient_444.N01,NA,NA,NA,0.3226
gradient_444,gradient,T0,444,N02,gradient_444.N02,Experimental,Tunicamycin B,5,0.332
gradient_444,gradient,T0,444,N03,gradient_444.N03,Experimental,Bicuculline (+),5,0.3205
gradient_444,gradient,T0,444,N04,gradient_444.N04,Control,DMSO,5,0.3305
gradient_444,gradient,T0,444,N05,gradient_444.N05,Experimental,IRIDIN,1.66666666666667,0.3256
gradient_444,gradient,T0,444,N06,gradient_444.N06,Control,DMSO,5,0.3241
gradient_444,gradient,T0,444,N07,gradient_444.N07,Experimental,Tunicamycin B,6.66666666666667,0.3299
gradient_444,gradient,T0,444,N08,gradient_444.N08,Control,DMSO,5,0.3238
gradient_444,gradient,T0,444,N09,gradient_444.N09,Control,DMSO,5,0.3226
gradient_444,gradient,T0,444,N10,gradient_444.N10,Experimental,GENTIAN VIOLET,1.66666666666667,0.3278
gradient_444,gradient,T0,444,N11,gradient_444.N11,Experimental,DL-alpha-Methyl-p-tyrosine,6.66666666666667,0.316
gradient_444,gradient,T0,444,N12,gradient_444.N12,Control,DMSO,5,0.3287
gradient_444,gradient,T0,444,N13,gradient_444.N13,Control,DMSO,5,0.3347
gradient_444,gradient,T0,444,N14,gradient_444.N14,Experimental,THIMEROSAL,5,0.3249
gradient_444,gradient,T0,444,N15,gradient_444.N15,Control,DMSO,5,0.3257
gradient_444,gradient,T0,444,N16,gradient_444.N16,Control,DMSO,5,0.3412
gradient_444,gradient,T0,444,N17,gradient_444.N17,Experimental,METHYL 7-DESHYDROXYPYROGALLIN-4-CARBOXYLATE,5,0.3427
gradient_444,gradient,T0,444,N18,gradient_444.N18,Control,DMSO,5,0.3324
gradient_444,gradient,T0,444,N19,gradient_444.N19,Control,DMSO,5,0.3247
gradient_444,gradient,T0,444,N20,gradient_444.N20,Experimental,Remerine HCl,3.33333333333333,0.3497
gradient_444,gradient,T0,444,N21,gradient_444.N21,Control,DMSO,5,0.3368
gradient_444,gradient,T0,444,N22,gradient_444.N22,Control,DMSO,5,0.3287
gradient_444,gradient,T0,444,N23,gradient_444.N23,Control,DMSO,5,0.3338
gradient_444,gradient,T0,444,N24,gradient_444.N24,NA,NA,NA,0.3479
gradient_444,gradient,T0,444,O01,gradient_444.O01,NA,NA,NA,0.3702
gradient_444,gradient,T0,444,O02,gradient_444.O02,Control,DMSO,5,0.3404
gradient_444,gradient,T0,444,O03,gradient_444.O03,Experimental,COUMOPHOS,3.33333333333333,0.3366
gradient_444,gradient,T0,444,O04,gradient_444.O04,Experimental,METHYL 7-DESHYDROXYPYROGALLIN-4-CARBOXYLATE,1.66666666666667,0.3385
gradient_444,gradient,T0,444,O05,gradient_444.O05,Control,DMSO,5,0.344
gradient_444,gradient,T0,444,O06,gradient_444.O06,Control,DMSO,5,0.3349
gradient_444,gradient,T0,444,O07,gradient_444.O07,Experimental,BICUCULLINE (+),3.33333333333333,0.3441
gradient_444,gradient,T0,444,O08,gradient_444.O08,Experimental,Disulfiram,3.33333333333333,0.322
gradient_444,gradient,T0,444,O09,gradient_444.O09,Control,DMSO,5,0.3235
gradient_444,gradient,T0,444,O10,gradient_444.O10,Control,DMSO,5,0.3193
gradient_444,gradient,T0,444,O11,gradient_444.O11,Control,DMSO,5,0.3227
gradient_444,gradient,T0,444,O12,gradient_444.O12,Experimental,Disulfiram,5,0.321
gradient_444,gradient,T0,444,O13,gradient_444.O13,Control,DMSO,5,0.334
gradient_444,gradient,T0,444,O14,gradient_444.O14,Control,DMSO,5,0.3119
gradient_444,gradient,T0,444,O15,gradient_444.O15,Control,DMSO,5,0.3248
gradient_444,gradient,T0,444,O16,gradient_444.O16,Control,DMSO,5,0.3282
gradient_444,gradient,T0,444,O17,gradient_444.O17,Control,DMSO,5,0.3389
gradient_444,gradient,T0,444,O18,gradient_444.O18,Experimental,RIBOFLAVIN,1.66666666666667,0.3351
gradient_444,gradient,T0,444,O19,gradient_444.O19,Control,DMSO,5,0.3432
gradient_444,gradient,T0,444,O20,gradient_444.O20,Experimental,IRIDIN,6.66666666666667,0.3264
gradient_444,gradient,T0,444,O21,gradient_444.O21,Control,DMSO,5,0.3417
gradient_444,gradient,T0,444,O22,gradient_444.O22,Control,DMSO,5,0.3244
gradient_444,gradient,T0,444,O23,gradient_444.O23,Experimental,IRIDIN,3.33333333333333,0.3288
gradient_444,gradient,T0,444,O24,gradient_444.O24,NA,NA,NA,0.3278
gradient_444,gradient,T0,444,P01,gradient_444.P01,NA,NA,NA,0.3242
gradient_444,gradient,T0,444,P02,gradient_444.P02,NA,NA,NA,0.3233
gradient_444,gradient,T0,444,P03,gradient_444.P03,NA,NA,NA,0.3167
gradient_444,gradient,T0,444,P04,gradient_444.P04,NA,NA,NA,0.3315
gradient_444,gradient,T0,444,P05,gradient_444.P05,NA,NA,NA,0.3229
gradient_444,gradient,T0,444,P06,gradient_444.P06,NA,NA,NA,0.3274
gradient_444,gradient,T0,444,P07,gradient_444.P07,NA,NA,NA,0.3216
gradient_444,gradient,T0,444,P08,gradient_444.P08,NA,NA,NA,0.3353
gradient_444,gradient,T0,444,P09,gradient_444.P09,NA,NA,NA,0.325
gradient_444,gradient,T0,444,P10,gradient_444.P10,NA,NA,NA,0.3332
gradient_444,gradient,T0,444,P11,gradient_444.P11,NA,NA,NA,0.3195
gradient_444,gradient,T0,444,P12,gradient_444.P12,NA,NA,NA,0.3331
gradient_444,gradient,T0,444,P13,gradient_444.P13,NA,NA,NA,0.3172
gradient_444,gradient,T0,444,P14,gradient_444.P14,NA,NA,NA,0.3336
gradient_444,gradient,T0,444,P15,gradient_444.P15,NA,NA,NA,0.3401
gradient_444,gradient,T0,444,P16,gradient_444.P16,NA,NA,NA,0.3483
gradient_444,gradient,T0,444,P17,gradient_444.P17,NA,NA,NA,0.3295
gradient_444,gradient,T0,444,P18,gradient_444.P18,NA,NA,NA,0.3358
gradient_444,gradient,T0,444,P19,gradient_444.P19,NA,NA,NA,0.3376
gradient_444,gradient,T0,444,P20,gradient_444.P20,NA,NA,NA,0.3336
gradient_444,gradient,T0,444,P21,gradient_444.P21,NA,NA,NA,0.3201
gradient_444,gradient,T0,444,P22,gradient_444.P22,NA,NA,NA,0.322
gradient_444,gradient,T0,444,P23,gradient_444.P23,NA,NA,NA,0.3215
gradient_444,gradient,T0,444,P24,gradient_444.P24,NA,NA,NA,0.3809
gradient_444,gradient,T1,444,A01,gradient_444.A01,NA,NA,NA,0.5985
gradient_444,gradient,T1,444,A02,gradient_444.A02,NA,NA,NA,0.2937
gradient_444,gradient,T1,444,A03,gradient_444.A03,NA,NA,NA,0.3514
gradient_444,gradient,T1,444,A04,gradient_444.A04,NA,NA,NA,0.4166
gradient_444,gradient,T1,444,A05,gradient_444.A05,NA,NA,NA,0.3582
gradient_444,gradient,T1,444,A06,gradient_444.A06,NA,NA,NA,0.4748
gradient_444,gradient,T1,444,A07,gradient_444.A07,NA,NA,NA,0.5615
gradient_444,gradient,T1,444,A08,gradient_444.A08,NA,NA,NA,0.4906
gradient_444,gradient,T1,444,A09,gradient_444.A09,NA,NA,NA,0.3865
gradient_444,gradient,T1,444,A10,gradient_444.A10,NA,NA,NA,0.2667
gradient_444,gradient,T1,444,A11,gradient_444.A11,NA,NA,NA,0.3526
gradient_444,gradient,T1,444,A12,gradient_444.A12,NA,NA,NA,0.4267
gradient_444,gradient,T1,444,A13,gradient_444.A13,NA,NA,NA,0.2875
gradient_444,gradient,T1,444,A14,gradient_444.A14,NA,NA,NA,0.3766
gradient_444,gradient,T1,444,A15,gradient_444.A15,NA,NA,NA,0.4181
gradient_444,gradient,T1,444,A16,gradient_444.A16,NA,NA,NA,0.406
gradient_444,gradient,T1,444,A17,gradient_444.A17,NA,NA,NA,0.3843
gradient_444,gradient,T1,444,A18,gradient_444.A18,NA,NA,NA,0.324
gradient_444,gradient,T1,444,A19,gradient_444.A19,NA,NA,NA,0.4647
gradient_444,gradient,T1,444,A20,gradient_444.A20,NA,NA,NA,0.3845
gradient_444,gradient,T1,444,A21,gradient_444.A21,NA,NA,NA,0.4328
gradient_444,gradient,T1,444,A22,gradient_444.A22,NA,NA,NA,0.3787
gradient_444,gradient,T1,444,A23,gradient_444.A23,NA,NA,NA,0.5584
gradient_444,gradient,T1,444,A24,gradient_444.A24,NA,NA,NA,0.2153
gradient_444,gradient,T1,444,B01,gradient_444.B01,NA,NA,NA,0.2725
gradient_444,gradient,T1,444,B02,gradient_444.B02,Control,DMSO,5,0.404
gradient_444,gradient,T1,444,B03,gradient_444.B03,Experimental,PHENYLMERCURIC ACETATE,5,0.0922
gradient_444,gradient,T1,444,B04,gradient_444.B04,Experimental,Hydrastinine hydrochloride,1.66666666666667,0.5591
gradient_444,gradient,T1,444,B05,gradient_444.B05,Control,DMSO,5,0.6879
gradient_444,gradient,T1,444,B06,gradient_444.B06,Control,DMSO,5,0.5966
gradient_444,gradient,T1,444,B07,gradient_444.B07,Control,DMSO,5,0.426
gradient_444,gradient,T1,444,B08,gradient_444.B08,Control,DMSO,5,0.604
gradient_444,gradient,T1,444,B09,gradient_444.B09,Control,DMSO,5,0.6186
gradient_444,gradient,T1,444,B10,gradient_444.B10,Control,DMSO,5,0.4946
gradient_444,gradient,T1,444,B11,gradient_444.B11,Control,DMSO,5,0.6368
gradient_444,gradient,T1,444,B12,gradient_444.B12,Control,DMSO,5,0.5382
gradient_444,gradient,T1,444,B13,gradient_444.B13,Experimental,Remerine HCl,5,0.2248
gradient_444,gradient,T1,444,B14,gradient_444.B14,Control,DMSO,5,0.4287
gradient_444,gradient,T1,444,B15,gradient_444.B15,Experimental,COUMOPHOS,5,0.6173
gradient_444,gradient,T1,444,B16,gradient_444.B16,Control,DMSO,5,0.5125
gradient_444,gradient,T1,444,B17,gradient_444.B17,Control,DMSO,5,0.4471
gradient_444,gradient,T1,444,B18,gradient_444.B18,Experimental,PHENYLMERCURIC ACETATE,1.66666666666667,0.1184
gradient_444,gradient,T1,444,B19,gradient_444.B19,Experimental,Remerine HCl,1.66666666666667,0.3032
gradient_444,gradient,T1,444,B20,gradient_444.B20,Experimental,Riboflavine,5,0.3587
gradient_444,gradient,T1,444,B21,gradient_444.B21,Experimental,Bicuculline (+),3.33333333333333,0.5621
gradient_444,gradient,T1,444,B22,gradient_444.B22,Control,DMSO,5,0.3575
gradient_444,gradient,T1,444,B23,gradient_444.B23,Control,DMSO,5,0.2992
gradient_444,gradient,T1,444,B24,gradient_444.B24,NA,NA,NA,0.4002
gradient_444,gradient,T1,444,C01,gradient_444.C01,NA,NA,NA,0.3459
gradient_444,gradient,T1,444,C02,gradient_444.C02,Experimental,Tetraethylthiuram disulfide,3.33333333333333,0.1637
gradient_444,gradient,T1,444,C03,gradient_444.C03,Control,DMSO,5,0.3966
gradient_444,gradient,T1,444,C04,gradient_444.C04,Control,DMSO,5,0.3556
gradient_444,gradient,T1,444,C05,gradient_444.C05,Experimental,Pifithrin-mu,6.66666666666667,0.2421
gradient_444,gradient,T1,444,C06,gradient_444.C06,Experimental,Gliotoxin,1.66666666666667,0.1528
gradient_444,gradient,T1,444,C07,gradient_444.C07,Experimental,Riboflavine,3.33333333333333,0.3768
gradient_444,gradient,T1,444,C08,gradient_444.C08,Control,DMSO,5,0.4388
gradient_444,gradient,T1,444,C09,gradient_444.C09,Experimental,Tetraethylthiuram disulfide,5,0.1339
gradient_444,gradient,T1,444,C10,gradient_444.C10,Experimental,BICUCULLINE (+),1.66666666666667,0.2379
gradient_444,gradient,T1,444,C11,gradient_444.C11,Control,DMSO,5,0.2701
gradient_444,gradient,T1,444,C12,gradient_444.C12,Experimental,HYDRASTININE HYDROCHLORIDE,1.66666666666667,0.2779
gradient_444,gradient,T1,444,C13,gradient_444.C13,Control,DMSO,5,0.4628
gradient_444,gradient,T1,444,C14,gradient_444.C14,Experimental,WB 64,5,0.2282
gradient_444,gradient,T1,444,C15,gradient_444.C15,Control,DMSO,5,0.3089
gradient_444,gradient,T1,444,C16,gradient_444.C16,Experimental,Tetraethylthiuram disulfide,6.66666666666667,0.135
gradient_444,gradient,T1,444,C17,gradient_444.C17,Experimental,HYDRASTININE HYDROCHLORIDE,6.66666666666667,0.3573
gradient_444,gradient,T1,444,C18,gradient_444.C18,Control,DMSO,5,0.4204
gradient_444,gradient,T1,444,C19,gradient_444.C19,Control,DMSO,5,0.3559
gradient_444,gradient,T1,444,C20,gradient_444.C20,Experimental,METHYL 7-DESHYDROXYPYROGALLIN-4-CARBOXYLATE,3.33333333333333,0.3511
gradient_444,gradient,T1,444,C21,gradient_444.C21,Control,DMSO,5,0.3388
gradient_444,gradient,T1,444,C22,gradient_444.C22,Control,DMSO,5,0.3245
gradient_444,gradient,T1,444,C23,gradient_444.C23,Experimental,GOSSYPETIN,6.66666666666667,0.2757
gradient_444,gradient,T1,444,C24,gradient_444.C24,NA,NA,NA,0.2605
gradient_444,gradient,T1,444,D01,gradient_444.D01,NA,NA,NA,0.39
gradient_444,gradient,T1,444,D02,gradient_444.D02,Control,DMSO,5,0.4
gradient_444,gradient,T1,444,D03,gradient_444.D03,Control,DMSO,5,0.4233
gradient_444,gradient,T1,444,D04,gradient_444.D04,Control,DMSO,5,0.5582
gradient_444,gradient,T1,444,D05,gradient_444.D05,Control,DMSO,5,0.5781
gradient_444,gradient,T1,444,D06,gradient_444.D06,Control,DMSO,5,0.6794
gradient_444,gradient,T1,444,D07,gradient_444.D07,Control,DMSO,5,0.6281
gradient_444,gradient,T1,444,D08,gradient_444.D08,Control,DMSO,5,0.6564
gradient_444,gradient,T1,444,D09,gradient_444.D09,Experimental,GOSSYPETIN,3.33333333333333,0.5235
gradient_444,gradient,T1,444,D10,gradient_444.D10,Control,DMSO,5,0.3992
gradient_444,gradient,T1,444,D11,gradient_444.D11,Experimental,Hymecromone,6.66666666666667,0.5438
gradient_444,gradient,T1,444,D12,gradient_444.D12,Experimental,Gliotoxin,6.66666666666667,0.1793
gradient_444,gradient,T1,444,D13,gradient_444.D13,Experimental,Tunicamycin B,3.33333333333333,0.2115
gradient_444,gradient,T1,444,D14,gradient_444.D14,Control,DMSO,5,0.575
gradient_444,gradient,T1,444,D15,gradient_444.D15,Control,DMSO,5,0.6511
gradient_444,gradient,T1,444,D16,gradient_444.D16,Control,DMSO,5,0.7601
gradient_444,gradient,T1,444,D17,gradient_444.D17,Control,DMSO,5,0.54990000000000006
gradient_444,gradient,T1,444,D18,gradient_444.D18,Control,DMSO,5,0.5649
gradient_444,gradient,T1,444,D19,gradient_444.D19,Experimental,NAFCILLIN SODIUM,6.66666666666667,0.3206
gradient_444,gradient,T1,444,D20,gradient_444.D20,Control,DMSO,5,0.3202
gradient_444,gradient,T1,444,D21,gradient_444.D21,Control,DMSO,5,0.4286
gradient_444,gradient,T1,444,D22,gradient_444.D22,Control,DMSO,5,0.4368
gradient_444,gradient,T1,444,D23,gradient_444.D23,Experimental,NAFCILLIN SODIUM,5,0.4729
gradient_444,gradient,T1,444,D24,gradient_444.D24,NA,NA,NA,0.3644
gradient_444,gradient,T1,444,E01,gradient_444.E01,NA,NA,NA,0.3253
gradient_444,gradient,T1,444,E02,gradient_444.E02,Control,DMSO,5,0.336
gradient_444,gradient,T1,444,E03,gradient_444.E03,Control,DMSO,5,0.4405
gradient_444,gradient,T1,444,E04,gradient_444.E04,Control,DMSO,5,0.4118
gradient_444,gradient,T1,444,E05,gradient_444.E05,Control,DMSO,5,0.4389
gradient_444,gradient,T1,444,E06,gradient_444.E06,Control,DMSO,5,0.4907
gradient_444,gradient,T1,444,E07,gradient_444.E07,Control,DMSO,5,0.3047
gradient_444,gradient,T1,444,E08,gradient_444.E08,Control,DMSO,5,0.4068
gradient_444,gradient,T1,444,E09,gradient_444.E09,Control,DMSO,5,0.3693
gradient_444,gradient,T1,444,E10,gradient_444.E10,Experimental,WB 64,6.66666666666667,0.1917
gradient_444,gradient,T1,444,E11,gradient_444.E11,Control,DMSO,5,0.3943
gradient_444,gradient,T1,444,E12,gradient_444.E12,Control,DMSO,5,0.5409
gradient_444,gradient,T1,444,E13,gradient_444.E13,Control,DMSO,5,0.4905
gradient_444,gradient,T1,444,E14,gradient_444.E14,Control,DMSO,5,0.3336
gradient_444,gradient,T1,444,E15,gradient_444.E15,Control,DMSO,5,0.3264
gradient_444,gradient,T1,444,E16,gradient_444.E16,Experimental,BICUCULLINE (+),5,0.4234
gradient_444,gradient,T1,444,E17,gradient_444.E17,Experimental,PUERARIN,5,0.5234
gradient_444,gradient,T1,444,E18,gradient_444.E18,Control,DMSO,5,0.3531
gradient_444,gradient,T1,444,E19,gradient_444.E19,Control,DMSO,5,0.4621
gradient_444,gradient,T1,444,E20,gradient_444.E20,Control,DMSO,5,0.5275
gradient_444,gradient,T1,444,E21,gradient_444.E21,Control,DMSO,5,0.4147
gradient_444,gradient,T1,444,E22,gradient_444.E22,Control,DMSO,5,0.3349
gradient_444,gradient,T1,444,E23,gradient_444.E23,Control,DMSO,5,0.6361
gradient_444,gradient,T1,444,E24,gradient_444.E24,NA,NA,NA,0.3234
gradient_444,gradient,T1,444,F01,gradient_444.F01,NA,NA,NA,0.5123
gradient_444,gradient,T1,444,F02,gradient_444.F02,Control,DMSO,5,0.5597
gradient_444,gradient,T1,444,F03,gradient_444.F03,Control,DMSO,5,0.4382
gradient_444,gradient,T1,444,F04,gradient_444.F04,Experimental,Disulfiram,1.66666666666667,0.2724
gradient_444,gradient,T1,444,F05,gradient_444.F05,Control,DMSO,5,0.6544
gradient_444,gradient,T1,444,F06,gradient_444.F06,Control,DMSO,5,0.784
gradient_444,gradient,T1,444,F07,gradient_444.F07,Control,DMSO,5,0.6482
gradient_444,gradient,T1,444,F08,gradient_444.F08,Control,DMSO,5,0.8967
gradient_444,gradient,T1,444,F09,gradient_444.F09,Experimental,Pifithrin-mu,1.66666666666667,0.6677
gradient_444,gradient,T1,444,F10,gradient_444.F10,Control,DMSO,5,0.6342
gradient_444,gradient,T1,444,F11,gradient_444.F11,Experimental,Hydrastinine hydrochloride,5,0.8584
gradient_444,gradient,T1,444,F12,gradient_444.F12,Control,DMSO,5,0.5663
gradient_444,gradient,T1,444,F13,gradient_444.F13,Control,DMSO,5,0.5523
gradient_444,gradient,T1,444,F14,gradient_444.F14,Control,DMSO,5,0.6738
gradient_444,gradient,T1,444,F15,gradient_444.F15,Experimental,NAFCILLIN SODIUM,3.33333333333333,0.5164
gradient_444,gradient,T1,444,F16,gradient_444.F16,Control,DMSO,5,0.8872
gradient_444,gradient,T1,444,F17,gradient_444.F17,Control,DMSO,5,0.5912
gradient_444,gradient,T1,444,F18,gradient_444.F18,Control,DMSO,5,0.5546
gradient_444,gradient,T1,444,F19,gradient_444.F19,Control,DMSO,5,0.6102
gradient_444,gradient,T1,444,F20,gradient_444.F20,Control,DMSO,5,0.585
gradient_444,gradient,T1,444,F21,gradient_444.F21,Experimental,BEPHENIUM HYDROXYNAPTHOATE,6.66666666666667,0.5937
gradient_444,gradient,T1,444,F22,gradient_444.F22,Experimental,DL-alpha-Methyl-p-tyrosine,3.33333333333333,0.388
gradient_444,gradient,T1,444,F23,gradient_444.F23,Control,DMSO,5,0.4256
gradient_444,gradient,T1,444,F24,gradient_444.F24,NA,NA,NA,0.3569
gradient_444,gradient,T1,444,G01,gradient_444.G01,NA,NA,NA,0.3614
gradient_444,gradient,T1,444,G02,gradient_444.G02,Control,DMSO,5,0.4663
gradient_444,gradient,T1,444,G03,gradient_444.G03,Experimental,METHYL 7-DESHYDROXYPYROGALLIN-4-CARBOXYLATE,6.66666666666667,0.3168
gradient_444,gradient,T1,444,G04,gradient_444.G04,Control,DMSO,5,1.1495
gradient_444,gradient,T1,444,G05,gradient_444.G05,Control,DMSO,5,0.5619
gradient_444,gradient,T1,444,G06,gradient_444.G06,Control,DMSO,5,0.6668
gradient_444,gradient,T1,444,G07,gradient_444.G07,Control,DMSO,5,0.2909
gradient_444,gradient,T1,444,G08,gradient_444.G08,Control,DMSO,5,0.5074
gradient_444,gradient,T1,444,G09,gradient_444.G09,Control,DMSO,5,0.434
gradient_444,gradient,T1,444,G10,gradient_444.G10,Experimental,GENTIAN VIOLET,5,0.1146
gradient_444,gradient,T1,444,G11,gradient_444.G11,Control,DMSO,5,0.5013
gradient_444,gradient,T1,444,G12,gradient_444.G12,Control,DMSO,5,0.5457
gradient_444,gradient,T1,444,G13,gradient_444.G13,Experimental,COUMOPHOS,1.66666666666667,0.7046
gradient_444,gradient,T1,444,G14,gradient_444.G14,Control,DMSO,5,0.365
gradient_444,gradient,T1,444,G15,gradient_444.G15,Experimental,BICUCULLINE(-) METHIODIDE,3.33333333333333,0.4642
gradient_444,gradient,T1,444,G16,gradient_444.G16,Control,DMSO,5,0.5073
gradient_444,gradient,T1,444,G17,gradient_444.G17,Control,DMSO,5,0.6721
gradient_444,gradient,T1,444,G18,gradient_444.G18,Experimental,BEPHENIUM HYDROXYNAPTHOATE,1.66666666666667,0.5138
gradient_444,gradient,T1,444,G19,gradient_444.G19,Control,DMSO,5,0.5394
gradient_444,gradient,T1,444,G20,gradient_444.G20,Control,DMSO,5,0.6806
gradient_444,gradient,T1,444,G21,gradient_444.G21,Control,DMSO,5,0.5926
gradient_444,gradient,T1,444,G22,gradient_444.G22,Experimental,PHENYLMERCURIC ACETATE,6.66666666666667,0.1055
gradient_444,gradient,T1,444,G23,gradient_444.G23,Control,DMSO,5,0.5272
gradient_444,gradient,T1,444,G24,gradient_444.G24,NA,NA,NA,0.4545
gradient_444,gradient,T1,444,H01,gradient_444.H01,NA,NA,NA,0.4218
gradient_444,gradient,T1,444,H02,gradient_444.H02,Control,DMSO,5,0.4302
gradient_444,gradient,T1,444,H03,gradient_444.H03,Control,DMSO,5,0.4637
gradient_444,gradient,T1,444,H04,gradient_444.H04,Control,DMSO,5,0.9481
gradient_444,gradient,T1,444,H05,gradient_444.H05,Control,DMSO,5,1.0373000000000001
gradient_444,gradient,T1,444,H06,gradient_444.H06,Control,DMSO,5,0.5456
gradient_444,gradient,T1,444,H07,gradient_444.H07,Control,DMSO,5,0.7856
gradient_444,gradient,T1,444,H08,gradient_444.H08,Control,DMSO,5,0.5626
gradient_444,gradient,T1,444,H09,gradient_444.H09,Control,DMSO,5,0.6505
gradient_444,gradient,T1,444,H10,gradient_444.H10,Experimental,Hymecromone,1.66666666666667,0.7081
gradient_444,gradient,T1,444,H11,gradient_444.H11,Control,DMSO,5,0.536
gradient_444,gradient,T1,444,H12,gradient_444.H12,Experimental,BICUCULLINE(-) METHIODIDE,1.66666666666667,0.6108
gradient_444,gradient,T1,444,H13,gradient_444.H13,Control,DMSO,5,0.4807
gradient_444,gradient,T1,444,H14,gradient_444.H14,Control,DMSO,5,0.7391
gradient_444,gradient,T1,444,H15,gradient_444.H15,Control,DMSO,5,0.4828
gradient_444,gradient,T1,444,H16,gradient_444.H16,Experimental,Hymecromone,5,0.9571
gradient_444,gradient,T1,444,H17,gradient_444.H17,Experimental,Gliotoxin,5,0.1217
gradient_444,gradient,T1,444,H18,gradient_444.H18,Control,DMSO,5,0.7182
gradient_444,gradient,T1,444,H19,gradient_444.H19,Control,DMSO,5,1.2511
gradient_444,gradient,T1,444,H20,gradient_444.H20,Control,DMSO,5,0.8032
gradient_444,gradient,T1,444,H21,gradient_444.H21,Control,DMSO,5,0.6127
gradient_444,gradient,T1,444,H22,gradient_444.H22,Experimental,BICUCULLINE(-) METHIODIDE,5,0.2056
gradient_444,gradient,T1,444,H23,gradient_444.H23,Experimental,RIBOFLAVIN,3.33333333333333,0.2786
